Timestamp,TimestampReceived,Ion1,Ion2,Metabolite1,Metabolite2,Notes
1773960426.62808,1773960427.235344,29.63,58.92,2.744,2.763,Seq: 24  
1773960427.62808,1773960428.2252479,29.66,58.93,2.745,2.765,Seq: 25  
1773960428.62808,1773960429.215228,29.61,58.98,2.747,2.767,Seq: 26  
1773960429.62808,1773960430.205212,29.63,58.98,2.748,2.767,Seq: 27  
1773960430.62808,1773960431.1950421,29.65,58.99,2.749,2.768,Seq: 28  
1773960431.62808,1773960432.1852279,29.62,59.02,2.749,2.769,Seq: 29  
1773960432.62808,1773960433.175311,29.64,59.06,2.75,2.77,Seq: 30  
1773960433.62808,1773960434.166304,29.64,59.11,2.751,2.77,Seq: 31  
1773960434.62808,1773960435.154955,29.63,59.15,2.752,2.771,Seq: 32  
1773960435.62808,1773960436.145247,29.64,59.2,2.753,2.772,Seq: 33  
1773960436.62808,1773960437.135225,29.65,59.23,2.753,2.773,Seq: 34  
1773960437.62808,1773960438.125187,29.64,59.24,2.754,2.773,Seq: 35  
1773960438.62808,1773960439.1151261,29.66,59.31,2.754,2.774,Seq: 36  
1773960439.62808,1773960440.105092,29.72,59.35,2.755,2.775,Seq: 37  
1773960440.62808,1773960441.094929,29.76,59.37,2.755,2.775,Seq: 38  
1773960441.62808,1773960442.085096,29.79,59.36,2.756,2.775,Seq: 39  
1773960442.62808,1773960443.075142,29.77,59.33,2.756,2.776,Seq: 40  
1773960443.62808,1773960444.065088,29.8,59.3,2.757,2.776,Seq: 41  
1773960444.62808,1773960446.044897,29.78,59.24,2.757,2.776,Seq: 42  
1773960445.62808,1773960446.047401,29.79,59.2,2.757,2.777,Seq: 43  
1773960446.62808,1773960447.035046,29.8,59.15,2.758,2.777,Seq: 44  
1773960447.62808,1773960448.024993,29.8,59.14,2.758,2.778,Seq: 45  
1773960448.62808,1773960449.015101,29.81,59.11,2.759,2.778,Seq: 46  
1773960449.62808,1773960450.005836,29.83,59.07,2.759,2.778,Seq: 47  
1773960450.62808,1773960450.9942389,29.81,59.03,2.759,2.779,Seq: 48  
1773960451.62808,1773960452.4797769,29.81,59.01,2.759,2.779,Seq: 49  
1773960452.62808,1773960453.4699101,29.83,58.99,2.76,2.779,Seq: 50  
1773960453.62808,1773960454.459935,29.86,58.98,2.76,2.78,Seq: 51  
1773960454.62808,1773960455.450542,29.83,58.98,2.76,2.78,Seq: 52  
1773960455.62808,1773960456.440476,29.84,58.97,2.76,2.78,Seq: 53  
1773960456.62808,1773960457.42972,29.87,58.95,2.76,2.78,Seq: 54  
1773960457.62808,1773960458.419715,29.87,58.94,2.761,2.78,Seq: 55  
1773960458.62808,1773960459.409964,29.89,58.95,2.761,2.781,Seq: 56  
1773960459.62808,1773960460.399539,29.87,58.96,2.761,2.781,Seq: 57  
1773960460.62808,1773960461.3897061,29.89,58.96,2.761,2.781,Seq: 58  
1773960461.62808,1773960462.379675,29.88,58.95,2.761,2.78,Seq: 59  
1773960462.62808,1773960463.369701,29.89,58.97,2.761,2.781,Seq: 60  
1773960463.62808,1773960464.359844,29.91,58.97,2.761,2.781,Seq: 61  
1773960464.62808,1773960465.349587,29.91,59.0,2.761,2.781,Seq: 62  
1773960465.62808,1773960466.339159,29.91,58.97,2.761,2.781,Seq: 63  
1773960466.62808,1773960467.329437,29.9,58.97,2.761,2.78,Seq: 64  
1773960467.62808,1773960468.3191361,29.89,58.94,2.761,2.781,Seq: 65  
1773960468.62808,1773960469.311064,29.89,58.9,2.761,2.781,Seq: 66  
1773960469.62808,1773960470.2994251,29.88,58.87,2.762,2.781,Seq: 67  
1773960470.62808,1773960471.2895489,29.89,58.83,2.762,2.782,Seq: 68  
1773960471.62808,1773960472.2794309,29.89,58.72,2.763,2.783,Seq: 69  
1773960472.62808,1773960473.269432,29.87,58.69,2.764,2.783,Seq: 70  
1773960473.62808,1773960474.2593389,29.88,58.63,2.764,2.783,Seq: 71  
1773960474.62808,1773960475.2494612,29.86,58.55,2.764,2.784,Seq: 72  
1773960475.62808,1773960476.239018,29.86,58.44,2.765,2.784,Seq: 73  
1773960476.62808,1773960477.228863,29.85,58.36,2.765,2.784,Seq: 74  
1773960477.62808,1773960478.218834,29.84,58.28,2.765,2.784,Seq: 75  
1773960478.62808,1773960479.208786,29.85,58.2,2.766,2.785,Seq: 76  
1773960479.62808,1773960480.694375,29.84,58.1,2.766,2.785,Seq: 77  
1773960480.62808,1773960481.684315,29.85,58.02,2.766,2.784,Seq: 78  
1773960481.62808,1773960482.6743789,29.84,57.96,2.766,2.785,Seq: 79  
1773960482.62808,1773960483.664315,29.83,57.9,2.766,2.785,Seq: 80  
1773960483.62808,1773960484.654294,29.85,57.83,2.766,2.786,Seq: 81  
1773960484.62808,1773960485.644165,29.84,57.77,2.767,2.785,Seq: 82  
1773960485.62808,1773960486.634152,29.85,57.73,2.767,2.786,Seq: 83  
1773960486.62808,1773960487.6236548,29.85,57.66,2.767,2.786,Seq: 84  
1773960487.62808,1773960488.6142612,29.85,57.64,2.767,2.786,Seq: 85  
1773960488.62808,1773960489.604797,29.84,57.57,2.766,2.786,Seq: 86  
1773960489.62808,1773960490.5941749,29.81,57.5,2.767,2.786,Seq: 87  
1773960490.62808,1773960491.5842519,29.84,57.46,2.768,2.786,Seq: 88  
1773960491.62808,1773960492.574568,29.84,57.4,2.768,2.786,Seq: 89  
1773960492.62808,1773960493.5640368,29.83,57.36,2.768,2.786,Seq: 90  
1773960493.62808,1773960494.553409,29.82,57.28,2.768,2.786,Seq: 91  
1773960494.62808,1773960495.543995,29.83,57.24,2.768,2.786,Seq: 92  
1773960495.62808,1773960496.533951,29.83,57.17,2.768,2.787,Seq: 93  
1773960496.62808,1773960497.52428,29.84,57.14,2.768,2.786,Seq: 94  
1773960497.62808,1773960498.514237,29.82,57.1,2.768,2.787,Seq: 95  
1773960498.62808,1773960499.504112,29.84,57.11,2.768,2.787,Seq: 96  
1773960499.62808,1773960500.4939342,29.83,57.12,2.768,2.787,Seq: 97  
1773960500.62808,1773960501.4838939,29.87,57.12,2.768,2.786,Seq: 98  
1773960501.62808,1773960502.474051,29.88,57.13,2.768,2.785,Seq: 99  
1773960502.62808,1773960503.463849,29.9,57.11,2.767,2.785,Seq: 100  
1773960503.62808,1773960504.453933,29.95,57.16,2.767,2.785,Seq: 101  
1773960504.62808,1773960505.443644,29.95,57.18,2.766,2.785,Seq: 102  
1773960505.62808,1773960506.4337249,29.98,57.21,2.766,2.784,Seq: 103  
1773960506.62808,1773960507.42395,30.03,57.23,2.765,2.784,Seq: 104  
1773960507.62808,1773960508.908704,30.05,57.24,2.765,2.783,Seq: 105  
1773960508.62808,1773960509.898819,30.09,57.23,2.764,2.783,Seq: 106  
1773960509.62808,1773960510.888839,30.08,57.23,2.764,2.783,Seq: 107  
1773960510.62808,1773960511.878751,30.12,57.25,2.763,2.782,Seq: 108  
1773960511.62808,1773960512.8687649,30.1,57.27,2.763,2.782,Seq: 109  
1773960512.62808,1773960513.858885,30.14,57.25,2.763,2.782,Seq: 110  
1773960513.62808,1773960514.848711,30.13,57.32,2.763,2.782,Seq: 111  
1773960514.62808,1773960515.8386378,30.13,57.32,2.763,2.781,Seq: 112  
1773960515.62808,1773960516.828855,30.13,57.37,2.762,2.782,Seq: 113  
1773960516.62808,1773960517.8188019,30.13,57.45,2.762,2.781,Seq: 114  
1773960517.62808,1773960518.808722,30.14,57.5,2.762,2.781,Seq: 115  
1773960518.62808,1773960519.7979488,30.12,57.48,2.762,2.781,Seq: 116  
1773960519.62808,1773960520.788724,30.15,57.49,2.762,2.781,Seq: 117  
1773960520.62808,1773960521.778615,30.13,57.48,2.762,2.782,Seq: 118  
1773960521.62808,1773960522.7685862,30.13,57.49,2.763,2.782,Seq: 119  
1773960522.62808,1773960523.7584429,30.09,57.44,2.763,2.782,Seq: 120  
1773960523.62808,1773960524.748435,30.12,57.44,2.763,2.782,Seq: 121  
1773960524.62808,1773960525.738577,30.08,57.38,2.763,2.782,Seq: 122  
1773960525.62808,1773960526.728544,30.07,57.34,2.764,2.782,Seq: 123  
1773960526.62808,1773960527.718449,30.07,57.26,2.764,2.782,Seq: 124  
1773960527.62808,1773960528.708363,30.05,57.2,2.764,2.782,Seq: 125  
1773960528.62808,1773960529.6985068,30.05,57.15,2.764,2.782,Seq: 126  
1773960529.62808,1773960530.688616,30.06,57.1,2.764,2.783,Seq: 127  
1773960530.62808,1773960531.6785069,30.03,56.99,2.764,2.783,Seq: 128  
1773960531.62808,1773960532.668436,30.04,56.94,2.765,2.784,Seq: 129  
1773960532.62808,1773960533.6583881,30.02,56.86,2.765,2.784,Seq: 130  
1773960533.62808,1773960534.64845,30.03,56.79,2.766,2.784,Seq: 131  
1773960534.62808,1773960535.6383429,30.02,56.78,2.766,2.784,Seq: 132  
1773960535.62808,1773960537.123461,29.98,56.67,2.766,2.784,Seq: 133  
1773960536.62808,1773960538.113343,29.95,56.59,2.766,2.784,Seq: 134  
1773960537.62808,1773960539.1032891,29.96,56.52,2.766,2.784,Seq: 135  
1773960538.62808,1773960540.093247,29.97,56.46,2.766,2.785,Seq: 136  
1773960539.62808,1773960541.083319,29.95,56.4,2.767,2.785,Seq: 137  
1773960540.62808,1773960542.073454,29.91,56.34,2.767,2.785,Seq: 138  
1773960541.62808,1773960543.063088,29.92,56.28,2.767,2.785,Seq: 139  
1773960542.62808,1773960544.0531812,29.89,56.23,2.767,2.785,Seq: 140  
1773960543.62808,1773960545.0420918,29.89,56.15,2.768,2.786,Seq: 141  
1773960544.62808,1773960546.03354,29.89,56.08,2.768,2.785,Seq: 142  
1773960545.62808,1773960547.02264,29.88,56.07,2.768,2.785,Seq: 143  
1773960546.62808,1773960548.013169,29.88,56.01,2.768,2.786,Seq: 144  
1773960547.62808,1773960549.003015,29.84,55.95,2.769,2.786,Seq: 145  
1773960548.62808,1773960549.993231,29.85,55.88,2.769,2.786,Seq: 146  
1773960549.62808,1773960550.982733,29.83,55.82,2.769,2.786,Seq: 147  
1773960550.62808,1773960551.9730492,29.83,55.76,2.769,2.786,Seq: 148  
1773960551.62808,1773960552.963081,29.82,55.73,2.769,2.786,Seq: 149  
1773960552.62808,1773960553.95297,29.8,55.67,2.769,2.786,Seq: 150  
1773960553.62808,1773960554.942925,29.8,55.63,2.769,2.786,Seq: 151  
1773960554.62808,1773960555.932994,29.8,55.54,2.769,2.786,Seq: 152  
1773960555.62808,1773960556.9229798,29.8,55.54,2.769,2.786,Seq: 153  
1773960556.62808,1773960557.912873,29.78,55.47,2.77,2.787,Seq: 154  
1773960557.62808,1773960558.9027839,29.8,55.41,2.77,2.787,Seq: 155  
1773960558.62808,1773960559.8928828,29.75,55.35,2.77,2.787,Seq: 156  
1773960559.62808,1773960560.882875,29.75,55.35,2.77,2.787,Seq: 157  
1773960560.62808,1773960561.8727,29.74,55.27,2.771,2.787,Seq: 158  
1773960561.62808,1773960562.8631191,29.71,55.24,2.77,2.787,Seq: 159  
1773960562.62808,1773960563.85282,29.73,55.22,2.771,2.787,Seq: 160  
1773960563.62808,1773960564.842726,29.7,55.17,2.77,2.787,Seq: 161  
1773960564.62808,1773960566.3275099,29.7,55.12,2.77,2.787,Seq: 162  
1773960565.62808,1773960567.3179789,29.71,55.09,2.771,2.787,Seq: 163  
1773960566.62808,1773960568.8027449,29.67,55.05,2.771,2.787,Seq: 164  
1773960567.62808,1773960569.2977262,29.67,55.04,2.771,2.787,Seq: 165  
1773960568.62808,1773960570.2878342,29.67,54.98,2.771,2.787,Seq: 166  
1773960569.62808,1773960571.277657,29.66,54.92,2.771,2.788,Seq: 167  
1773960570.62808,1773960572.267643,29.62,54.89,2.771,2.787,Seq: 168  
1773960571.62808,1773960573.257697,29.62,54.83,2.771,2.787,Seq: 169  
1773960572.62808,1773960574.247684,29.63,54.82,2.771,2.787,Seq: 170  
1773960573.62808,1773960575.2375941,29.63,54.78,2.771,2.788,Seq: 171  
1773960574.62808,1773960576.227623,29.59,54.74,2.772,2.787,Seq: 172  
1773960575.62808,1773960577.2175899,29.59,54.71,2.772,2.787,Seq: 173  
1773960576.62808,1773960578.207312,29.6,54.69,2.772,2.788,Seq: 174  
1773960577.62808,1773960579.197629,29.56,54.64,2.772,2.788,Seq: 175  
1773960578.62808,1773960580.187417,29.57,54.61,2.772,2.788,Seq: 176  
1773960579.62808,1773960581.177609,29.56,54.65,2.772,2.788,Seq: 177  
1773960580.62808,1773960582.167519,29.54,54.55,2.772,2.788,Seq: 178  
1773960581.62808,1773960583.157452,29.54,54.54,2.772,2.788,Seq: 179  
1773960582.62808,1773960584.147053,29.52,54.51,2.773,2.788,Seq: 180  
1773960583.62808,1773960585.137841,29.54,54.49,2.773,2.788,Seq: 181  
1773960584.62808,1773960586.127468,29.53,54.47,2.773,2.789,Seq: 182  
1773960585.62808,1773960587.117529,29.52,54.42,2.773,2.788,Seq: 183  
1773960586.62808,1773960588.107432,29.5,54.41,2.773,2.789,Seq: 184  
1773960587.62808,1773960589.097159,29.5,54.37,2.773,2.788,Seq: 185  
1773960588.62808,1773960590.087497,29.48,54.36,2.773,2.789,Seq: 186  
1773960589.62808,1773960591.0771918,29.47,54.34,2.773,2.788,Seq: 187  
1773960590.62808,1773960592.067325,29.45,54.29,2.773,2.788,Seq: 188  
1773960591.62808,1773960593.057313,29.47,54.25,2.773,2.788,Seq: 189  
1773960592.62808,1773960594.542284,29.48,54.26,2.773,2.789,Seq: 190  
1773960593.62808,1773960595.532174,29.45,54.19,2.774,2.789,Seq: 191  
1773960594.62808,1773960596.522221,29.43,54.18,2.773,2.789,Seq: 192  
1773960595.62808,1773960597.512208,29.43,54.16,2.773,2.788,Seq: 193  
1773960596.62808,1773960598.5022821,29.42,54.12,2.774,2.789,Seq: 194  
1773960597.62808,1773960599.4919071,29.41,54.11,2.774,2.789,Seq: 195  
1773960598.62808,1773960600.481462,29.41,54.08,2.774,2.789,Seq: 196  
1773960599.62808,1773960601.471494,29.41,54.1,2.774,2.789,Seq: 197  
1773960600.62808,1773960602.462161,29.39,54.06,2.774,2.789,Seq: 198  
1773960601.62808,1773960603.452042,29.37,54.01,2.774,2.788,Seq: 199  
1773960602.62808,1773960604.4420528,29.37,53.99,2.774,2.789,Seq: 200  
1773960603.62808,1773960605.431874,29.36,53.96,2.774,2.788,Seq: 201  
1773960604.62808,1773960606.4220471,29.34,53.93,2.774,2.788,Seq: 202  
1773960605.62808,1773960607.411868,29.34,53.92,2.774,2.789,Seq: 203  
1773960606.62808,1773960608.401926,29.35,53.9,2.774,2.789,Seq: 204  
1773960607.62808,1773960609.391926,29.32,53.9,2.775,2.789,Seq: 205  
1773960608.62808,1773960610.382031,29.32,53.86,2.775,2.789,Seq: 206  
1773960609.62808,1773960611.3718948,29.3,53.84,2.774,2.789,Seq: 207  
1773960610.62808,1773960612.3617759,29.3,53.86,2.775,2.79,Seq: 208  
1773960611.62808,1773960613.352067,29.28,53.83,2.775,2.79,Seq: 209  
1773960612.62808,1773960614.341826,29.28,53.79,2.775,2.79,Seq: 210  
1773960613.62808,1773960615.3317518,29.24,53.78,2.775,2.789,Seq: 211  
1773960614.62808,1773960616.322402,29.25,53.73,2.775,2.789,Seq: 212  
1773960615.62808,1773960617.311686,29.25,53.76,2.775,2.789,Seq: 213  
1773960616.62808,1773960618.301666,29.26,53.76,2.775,2.789,Seq: 214  
1773960617.62808,1773960619.2918491,29.25,53.75,2.775,2.789,Seq: 215  
1773960618.62808,1773960620.281683,29.25,53.7,2.775,2.789,Seq: 216  
1773960619.62808,1773960621.766583,29.26,53.7,2.775,2.789,Seq: 217  
1773960620.62808,1773960622.756665,29.22,53.72,2.775,2.79,Seq: 218  
1773960621.62808,1773960623.746676,29.23,53.69,2.775,2.79,Seq: 219  
1773960622.62808,1773960624.736618,29.22,53.67,2.775,2.789,Seq: 220  
1773960623.62808,1773960625.726664,29.21,53.67,2.775,2.789,Seq: 221  
1773960624.62808,1773960626.715992,29.19,53.63,2.775,2.79,Seq: 222  
1773960625.62808,1773960627.706629,29.19,53.63,2.776,2.79,Seq: 223  
1773960626.62808,1773960628.695795,29.19,53.57,2.776,2.79,Seq: 224  
1773960627.62808,1773960629.686592,29.17,53.59,2.776,2.79,Seq: 225  
1773960628.62808,1773960630.675736,29.16,53.6,2.775,2.79,Seq: 226  
1773960629.62808,1773960631.666151,29.16,53.58,2.776,2.79,Seq: 227  
1773960630.62808,1773960632.655772,29.14,53.54,2.776,2.79,Seq: 228  
1773960631.62808,1773960633.646517,29.15,53.51,2.775,2.789,Seq: 229  
1773960632.62808,1773960634.636523,29.14,53.5,2.776,2.79,Seq: 230  
1773960633.62808,1773960635.626447,29.12,53.49,2.775,2.789,Seq: 231  
1773960634.62808,1773960636.616497,29.14,53.53,2.776,2.79,Seq: 232  
1773960635.62808,1773960637.606427,29.12,53.47,2.776,2.789,Seq: 233  
1773960636.62808,1773960638.596322,29.12,53.47,2.776,2.79,Seq: 234  
1773960637.62808,1773960639.5864391,29.11,53.44,2.776,2.789,Seq: 235  
1773960638.62808,1773960640.5762901,29.1,53.49,2.776,2.79,Seq: 236  
1773960639.62808,1773960641.565843,29.1,53.45,2.775,2.789,Seq: 237  
1773960640.62808,1773960642.5570068,29.06,53.41,2.776,2.789,Seq: 238  
1773960641.62808,1773960643.5463119,29.09,53.44,2.776,2.79,Seq: 239  
1773960642.62808,1773960644.536263,29.06,53.43,2.776,2.79,Seq: 240  
1773960643.62808,1773960645.52625,29.06,53.39,2.776,2.789,Seq: 241  
1773960644.62808,1773960646.516499,29.05,53.41,2.776,2.789,Seq: 242  
1773960645.62808,1773960647.5062351,29.05,53.35,2.776,2.79,Seq: 243  
1773960646.62808,1773960648.496171,29.04,53.39,2.776,2.789,Seq: 244  
1773960647.62808,1773960649.981133,29.04,53.36,2.776,2.79,Seq: 245  
1773960648.62808,1773960650.971153,29.02,53.37,2.776,2.79,Seq: 246  
1773960649.62808,1773960651.961173,29.01,53.33,2.776,2.79,Seq: 247  
1773960650.62808,1773960652.951194,29.02,53.31,2.776,2.79,Seq: 248  
1773960651.62808,1773960653.941081,28.99,53.28,2.776,2.789,Seq: 249  
1773960652.62808,1773960654.9311008,28.99,53.28,2.776,2.79,Seq: 250  
1773960653.62808,1773960655.920624,29.0,53.27,2.776,2.79,Seq: 251  
1773960654.62808,1773960656.910306,28.97,53.28,2.777,2.79,Seq: 252  
1773960655.62808,1773960657.900393,28.95,53.26,2.777,2.789,Seq: 253  
1773960656.62808,1773960658.8902721,28.99,53.26,2.776,2.79,Seq: 254  
1773960657.62808,1773960659.880975,28.96,53.22,2.777,2.79,Seq: 255  
1773960658.62808,1773960660.870232,28.95,53.21,2.777,2.79,Seq: 256  
1773960659.62808,1773960661.860394,28.95,53.25,2.777,2.79,Seq: 257  
1773960660.62808,1773960662.8508592,28.93,53.22,2.777,2.79,Seq: 258  
1773960661.62808,1773960663.840867,28.95,53.2,2.777,2.789,Seq: 259  
1773960662.62808,1773960664.8309522,28.91,53.17,2.776,2.789,Seq: 260  
1773960663.62808,1773960665.820797,28.9,53.17,2.777,2.79,Seq: 261  
1773960664.62808,1773960666.8106031,28.88,53.15,2.777,2.79,Seq: 262  
1773960665.62808,1773960667.8009539,28.88,53.1,2.777,2.79,Seq: 263  
1773960666.62808,1773960668.790154,28.87,53.15,2.777,2.79,Seq: 264  
1773960667.62808,1773960669.780888,28.86,53.12,2.777,2.79,Seq: 265  
1773960668.62808,1773960670.770854,28.86,53.15,2.777,2.79,Seq: 266  
1773960669.62808,1773960671.760827,28.87,53.13,2.778,2.791,Seq: 267  
1773960670.62808,1773960672.750721,28.84,53.09,2.777,2.79,Seq: 268  
1773960671.62808,1773960673.740927,28.83,53.1,2.778,2.79,Seq: 269  
1773960672.62808,1773960674.730761,28.83,53.09,2.778,2.791,Seq: 270  
1773960673.62808,1773960675.7206001,28.84,53.1,2.778,2.79,Seq: 271  
1773960674.62808,1773960676.71066,28.82,53.09,2.777,2.791,Seq: 272  
1773960675.62808,1773960678.1955729,28.84,53.08,2.778,2.79,Seq: 273  
1773960676.62808,1773960679.1855989,28.81,53.08,2.778,2.791,Seq: 274  
1773960677.62808,1773960680.175565,28.8,53.08,2.779,2.791,Seq: 275  
1773960678.62808,1773960681.165443,28.8,53.06,2.779,2.791,Seq: 276  
1773960679.62808,1773960682.1556811,28.78,53.07,2.778,2.791,Seq: 277  
1773960680.62808,1773960683.1455631,28.78,53.08,2.779,2.791,Seq: 278  
1773960681.62808,1773960684.134762,28.78,53.07,2.779,2.791,Seq: 279  
1773960682.62808,1773960685.124754,28.78,53.05,2.779,2.791,Seq: 280  
1773960683.62808,1773960686.115766,28.75,53.05,2.778,2.791,Seq: 281  
1773960684.62808,1773960687.104869,28.73,53.03,2.778,2.791,Seq: 282  
1773960685.62808,1773960688.095375,28.75,53.01,2.779,2.791,Seq: 283  
1773960686.62808,1773960689.0857859,28.74,52.99,2.778,2.791,Seq: 284  
1773960687.62808,1773960690.07482,28.72,52.99,2.779,2.791,Seq: 285  
1773960688.62808,1773960691.065146,28.71,53.0,2.779,2.791,Seq: 286  
1773960689.62808,1773960692.055295,28.71,53.01,2.779,2.791,Seq: 287  
1773960690.62808,1773960693.045371,28.7,53.02,2.779,2.791,Seq: 288  
1773960691.62808,1773960694.035357,28.68,53.0,2.779,2.791,Seq: 289  
1773960692.62808,1773960695.025354,28.71,52.98,2.779,2.791,Seq: 290  
1773960693.62808,1773960696.0155358,28.71,52.99,2.779,2.791,Seq: 291  
1773960694.62808,1773960697.0053458,28.69,52.97,2.779,2.792,Seq: 292  
1773960695.62808,1773960697.995291,28.69,52.99,2.78,2.792,Seq: 293  
1773960696.62808,1773960698.985344,28.68,52.95,2.779,2.791,Seq: 294  
1773960697.62808,1773960700.47032,28.66,52.97,2.779,2.792,Seq: 295  
1773960698.62808,1773960700.9654179,28.65,52.93,2.779,2.791,Seq: 296  
1773960699.62808,1773960701.9553308,28.66,52.95,2.779,2.791,Seq: 297  
1773960700.62808,1773960702.9452372,28.62,52.9,2.779,2.791,Seq: 298  
1773960701.62808,1773960703.935144,28.63,52.93,2.779,2.791,Seq: 299  
1773960702.62808,1773960705.4201632,28.64,52.94,2.779,2.791,Seq: 300  
1773960703.62808,1773960706.410248,28.61,52.93,2.779,2.792,Seq: 301  
1773960704.62808,1773960707.40011,28.59,52.94,2.78,2.792,Seq: 302  
1773960705.62808,1773960708.390198,28.59,52.9,2.779,2.791,Seq: 303  
1773960706.62808,1773960709.379562,28.6,52.89,2.779,2.791,Seq: 304  
1773960707.62808,1773960710.370132,28.59,52.89,2.779,2.791,Seq: 305  
1773960708.62808,1773960711.359431,28.59,52.89,2.779,2.791,Seq: 306  
1773960709.62808,1773960712.3498,28.59,52.83,2.779,2.791,Seq: 307  
1773960710.62808,1773960713.339333,28.57,52.91,2.779,2.791,Seq: 308  
1773960711.62808,1773960714.3293371,28.57,52.91,2.779,2.791,Seq: 309  
1773960712.62808,1773960715.320179,28.55,52.89,2.779,2.792,Seq: 310  
1773960713.62808,1773960716.309541,28.56,52.87,2.779,2.792,Seq: 311  
1773960714.62808,1773960717.299485,28.54,52.89,2.78,2.792,Seq: 312  
1773960715.62808,1773960718.2897182,28.53,52.87,2.78,2.791,Seq: 313  
1773960716.62808,1773960719.279975,28.53,52.87,2.78,2.792,Seq: 314  
1773960717.62808,1773960720.269891,28.53,52.87,2.779,2.791,Seq: 315  
1773960718.62808,1773960721.260003,28.51,52.82,2.779,2.791,Seq: 316  
1773960719.62808,1773960722.249937,28.52,52.86,2.779,2.791,Seq: 317  
1773960720.62808,1773960723.240102,28.51,52.85,2.78,2.791,Seq: 318  
1773960721.62808,1773960724.2301168,28.5,52.84,2.78,2.792,Seq: 319  
1773960722.62808,1773960725.219758,28.49,52.85,2.78,2.792,Seq: 320  
1773960723.62808,1773960726.209815,28.47,52.85,2.78,2.791,Seq: 321  
1773960724.62808,1773960727.200284,28.47,52.83,2.78,2.792,Seq: 322  
1773960725.62808,1773960728.189722,28.47,52.85,2.78,2.792,Seq: 323  
1773960726.62808,1773960729.179966,28.47,52.85,2.78,2.792,Seq: 324  
1773960727.62808,1773960730.169712,28.45,52.81,2.78,2.791,Seq: 325  
1773960728.62808,1773960731.1597729,28.44,52.79,2.78,2.791,Seq: 326  
1773960729.62808,1773960732.149817,28.43,52.84,2.78,2.792,Seq: 327  
1773960730.62808,1773960733.634542,28.44,52.83,2.781,2.792,Seq: 328  
1773960731.62808,1773960734.623944,28.44,52.83,2.78,2.792,Seq: 329  
1773960732.62808,1773960735.615257,28.43,52.85,2.78,2.792,Seq: 330  
1773960733.62808,1773960736.60389,28.41,52.82,2.78,2.791,Seq: 331  
1773960734.62808,1773960737.5947142,28.42,52.79,2.78,2.792,Seq: 332  
1773960735.62808,1773960738.584038,28.42,52.8,2.78,2.792,Seq: 333  
1773960736.62808,1773960739.5743032,28.41,52.81,2.78,2.792,Seq: 334  
1773960737.62808,1773960740.5636358,28.41,52.83,2.78,2.791,Seq: 335  
1773960738.62808,1773960741.554307,28.41,52.82,2.78,2.791,Seq: 336  
1773960739.62808,1773960742.5441031,28.38,52.81,2.78,2.792,Seq: 337  
1773960740.62808,1773960743.534213,28.37,52.76,2.78,2.792,Seq: 338  
1773960741.62808,1773960744.5238972,28.39,52.78,2.781,2.792,Seq: 339  
1773960742.62808,1773960745.513853,28.36,52.78,2.78,2.791,Seq: 340  
1773960743.62808,1773960746.503736,28.36,52.8,2.78,2.792,Seq: 341  
1773960744.62808,1773960747.494453,28.38,52.78,2.78,2.792,Seq: 342  
1773960745.62808,1773960748.4845738,28.35,52.78,2.78,2.791,Seq: 343  
1773960746.62808,1773960749.474602,28.36,52.78,2.78,2.792,Seq: 344  
